;new_id;contador;Web;Título;Autor;tipo_suscripcion;Cabecera;Fecha;rating_medio;total_lecturas
16749;gen_558_260720;1;La Razón;Peter Lim da el visto bueno a Javi Gracia como nuevo técnico del Valencia;La Otra Liga;gen;0;2020-07-25;2.994870663504495;22596.0
16751;gen_560_260720;1;La Razón;El Getafe, cerca de Brahim Díaz, negocia por otros tres jugadores del Real Madrid;La Otra Liga;gen;0;2020-07-25;3.0129898967469746;22467.0
16752;eco_561_260720;1;Cinco Días;El gigante turístico TUI cancela los vuelos a España desde Reino Unido;Cinco Días;eco;1;2020-07-26;2.9947984395318596;13500.0
16753;eco_562_260720;1;Cinco Días;Reino Unido impone cuarentena a los viajeros que lleguen de España;Cinco Días;eco;0;2020-07-25;3.0062014068863383;13551.0
16754;eco_563_260720;1;Cinco Días;La junta de accionistas de El Corte Inglés aprueba reducir el dividendo y absorber Sfera;  Javier García Ropero  ;eco;0;2020-07-26;3.0150293255131966;13530.0
16760;eco_569_260720;1;Cinco Días;La nueva oleada de coronavirus dinamita el ocio nocturno;Cinco Días;eco;0;2020-07-26;2.9981520835258246;13516.0
16761;eco_570_260720;1;Cinco Días;La pandemia de coronavirus deja ya más de 16 millones de casos a nivel mundial;Cinco Días;eco;0;2020-07-26;2.980375821531056;13531.0
16762;eco_571_260720;1;Cinco Días;Casado propone a Sánchez modificar la legislación para luchar contra el Covid-19;Cinco Días;eco;0;2020-07-25;2.9967526442753756;13471.0
16763;eco_572_260720;1;Cinco Días;Cataluña abre la puerta a relajar las restricciones en ocio y deporte;  EFE  ;eco;0;2020-07-25;3.022338049143708;13423.0
16766;eco_575_260720;1;Cinco Días;Argentina ratifica su oferta a bonistas y valora “instrumentos contractuales”;Cinco Días;eco;0;2020-07-26;3.013994329095399;13518.0
16778;eco_587_260720;1;Cinco Días;Sabadell: respaldo a la investigación médica;  Beatriz Pérez Galdón  ;eco;0;2020-07-21;2.9988858973168693;13519.0
16779;eco_588_260720;1;Cinco Días;... Y las cartas siguieron llegando, gracias a Correos;  Marce Redondo  ;eco;0;2020-07-21;2.98582735137125;13488.0
16780;eco_589_260720;1;Cinco Días;Medora Miranda (Securitas): “Los servicios remotos pueden pasar a ser el plan A”;  Vera Castelló  ;eco;0;2020-07-24;2.9889492586794364;13509.0
16783;eco_592_260720;1;Cinco Días;Lecciones de la emergencia sanitaria;  Paloma García Moreno  ;eco;0;2020-07-19;3.017682643089809;13384.0
16789;eco_598_260720;1;Cinco Días;El oro, a un paso de máximos y con más recorrido al alza;  EFE  ;eco;0;2020-07-25;2.974055738907224;13624.0
16796;eco_605_260720;1;Cinco Días;IAG afirma que estudia ampliar capital por 2.750 millones;  Reuters  ;eco;0;2020-07-24;2.979748923302483;13540.0
16837;eco_646_260720;1;Cinco Días;"Luis Gallego (Iberia): ""La compra de Air Europa debe ser revisada""";Cinco Días;eco;0;2020-07-25;2.9828286558345645;13451.0
16839;eco_648_260720;1;Cinco Días;Reino Unido impone dos semanas de cuarentena a los viajeros que lleguen de España;Cinco Días;eco;0;2020-07-25;3.0093544503102714;13522.0
16855;dep_664_260720;1;As;La saga Zidane empieza a extinguirse en ‘La Fábrica’;Carlos Forjanes;dep;1;2020-07-26;2.9960229374768774;13464.0
16856;dep_665_260720;1;As;El País sorprende con una nueva cifra de muertos: más de 40.000;As.com;dep;0;2020-07-26;3.0185373051738447;13478.0
16857;dep_666_260720;1;As;GP de Andalucía en directo: carrera de Moto3 en vivo;Carmen Ruiz;dep;0;2020-07-26;2.993090741593736;13513.0
16858;dep_667_260720;1;As;El Chelsea ofrece 30 millones al Getafe por Marc Cucurella;Javier Hernández;dep;0;2020-07-26;2.994868924339957;13330.0
16860;dep_669_260720;1;As;Muere el paciente que más tiempo pasó en UCI con COVID;As.com;dep;0;2020-07-26;3.0002742982536343;13640.0
16861;dep_670_260720;1;As;El efecto dominó: Laprovittola, Facu, Westermann, Wilbekin…;AS Euroliga;dep;0;2020-07-25;2.9706069706069704;13544.0
16863;dep_672_260720;1;As;El City-Real Madrid en Mánchester, bajo amenaza;Marco Ruiz;dep;0;2020-07-25;2.9933579335793357;13548.0
16864;dep_673_260720;1;As;Playoff de Tercera: estos son los equipos que suben a Segunda B;Jonás Pérez;dep;0;2020-07-26;2.992274038909057;13560.0
16865;dep_674_260720;1;As;281 brotes activos de coronavirus en toda España;As.com;dep;0;2020-07-26;2.994158011869436;13499.0
16866;dep_675_260720;1;As;Giroud, todavía en el Chelsea por la amistad de su esposa con Marina Granovskaia;Eric Santos;dep;0;2020-07-25;2.985032399379392;13630.0
16867;dep_676_260720;1;As;¿Qué fue de... Juanito Oiarzabal, el rey de plata de los 8.000?;As.com;dep;0;2020-07-26;3.016680490277394;13575.0
16869;dep_678_260720;1;As;Sergio Ramos 'ficha' a McGregor;Ángeles Corchado;dep;0;2020-07-25;3.030221562992491;13502.0
16870;dep_679_260720;1;As;"Mercado de fichajes: Raúl Jiménez por Aubameyang; Ansu y el United";As.com;dep;0;2020-07-26;3.011382720656839;13352.0
16871;dep_680_260720;1;As;Madrid teme una explosión de contagios de coronavirus;As.com;dep;0;2020-07-25;3.002877564281073;13429.0
16872;dep_681_260720;1;As;Sharapova culpa a su agente de su positivo por dopaje;As.com;dep;0;2020-07-26;3.014769520225776;13377.0
16873;dep_682_260720;1;As;Ibra vuelve a jugar con una sanción histórica: ¿a qué viene esto?;AStv;dep;0;2020-07-25;2.989068528385082;13520.0
16874;dep_683_260720;1;As;"Guardiola no se ve decisivo: ""No vamos a ganar al Real Madrid por la táctica""";AStv;dep;0;2020-07-26;3.0168827534744893;13386.0
16875;dep_684_260720;1;As;Equipos que despertaron del sueño europeo en Segunda;José Antonio Zapico Díaz;dep;0;2020-07-26;3.0065692079940787;13479.0
16877;dep_686_260720;1;As;Bahía, la agencia que apostó por Fernando Torres y el extranjero;Ignacio Camacho;dep;0;2020-07-26;2.98798435171386;13430.0
16882;dep_691_260720;1;As;Cuando Harry y Sally descendieron;As;dep;0;;3.0181616011860637;13540.0
16883;dep_692_260720;1;As;Márquez escucha a su cuerpo;As;dep;0;;3.0127691303942585;13455.0
16884;dep_693_260720;1;As;Por primera vez, un Madrid de autor;As;dep;0;;2.9798676227247656;13518.0
16885;dep_694_260720;1;As;El día que Zidane pintó un Picasso: el mejor no gol de siempre en el fútbol;AStv;dep;0;2020-07-25;2.9872747538547277;13542.0
16886;dep_695_260720;1;As;Las huellas de Jon Rahm;Juan Morenilla;dep;0;2020-07-26;3.00797625672417;13474.0
16888;dep_697_260720;1;As;Sí, se puede detectar un tumor a través de la televisión;Laura Martín;dep;0;2020-07-26;2.9994526546250686;13555.0
16889;dep_698_260720;1;As;La sorprendente calma de 3 chicas ante el 'cacheo' de un oso negro en el bosque;As Acción;dep;0;2020-07-25;3.0090559824368825;13587.0
16891;dep_700_260720;1;As;Zidane marca una época;Agustín Martín;dep;0;2020-07-26;3.009047663464229;13370.0
16892;dep_701_260720;1;As;Raúl dijo adiós al Santiago Bernabéu hace 10 años;Tomás Roncero;dep;0;2020-07-26;3.0050681901953555;13492.0
16893;dep_702_260720;1;As;Fin a la desconexión;Marco Ruiz;dep;0;2020-07-26;3.0106986100950985;13554.0
16894;dep_703_260720;1;As;Modric y su hijo o cómo enternecer a todo Instagram;AStv;dep;0;2020-07-25;2.990104555638536;13477.0
16895;dep_704_260720;1;As;Luis Rubiales no pudo darle la Liga al Real Madrid, pero estará en Lisboa para la Champions;Míster VAR;dep;0;2020-07-26;3.0243584975827447;13414.0
16896;dep_705_260720;1;As;Esto es una deportista sin ningún miedo al qué dirán: chapeau a Muguruza por esta respuesta sin complejos;AStv;dep;0;2020-07-25;2.983667066531328;13541.0
16898;dep_707_260720;1;As;¿El mejor gol de la historia de los Europeos? 16 años ya de aquel escándalo de Borja Valero;AStv;dep;0;2020-07-25;2.997782090379817;13488.0
16899;dep_708_260720;1;As;Tajante respuesta de Sarri sobre Arthur y el rendimiento de Pjanic;AStv;dep;0;2020-07-25;2.984162267296471;13488.0
16900;dep_709_260720;1;As;La 'jugarreta' de Ibrahimovic en el penalti del rival que no acabó en gol: la TV le pilló... el árbitro no;AStv;dep;0;2020-07-25;3.0127252461452723;13447.0
16901;dep_710_260720;1;As;44.868 personas han muerto en España por el coronavirus;As.com;dep;0;2020-07-26;2.9798372179060304;13487.0
16902;dep_711_260720;1;As;La mascarilla del futuro: se autodesinfecta y mide la calidad del aire y las constantes vitales;As.com;dep;0;2020-07-25;3.003979270775495;13493.0
16903;dep_712_260720;1;As;El Financial Times carga duramente contra Cataluña;As.com;dep;0;2020-07-25;2.994299374770136;13557.0
16904;dep_713_260720;1;As;La franja de edad que ha propiciado los rebrotes en España;As.com;dep;0;2020-07-25;3.003610442510646;13595.0
16905;dep_714_260720;1;As;La posible alternativa al remdesivir contra el coronavirus;As.com;dep;0;2020-07-25;2.9861585309587526;13541.0
16906;dep_715_260720;1;As;Salvada una mujer en parada cardiorrespiratoria en Noja;EFE;dep;0;2020-07-25;3.0049491082267252;13420.0
16907;dep_716_260720;1;As;"""Messi no es un objetivo del Inter, quiere seguir en el Barça""";Mirko Calemme;dep;0;2020-07-25;2.9886532738095237;13388.0
16908;dep_717_260720;1;As;El Barça teme una nueva ofensiva del United por Ansu;Santi Giménez;dep;0;2020-07-25;2.994801819363223;13359.0
16911;dep_720_260720;1;As;Huawei Watch GT Sport, el reloj inteligente con más de 8.000 valoraciones en Amazon;Showroom;dep;0;2020-05-29;3.0077497924162744;13546.0
16913;dep_722_260720;1;As;Oblak, la muralla del siglo XXI;Víctor Botija;dep;0;2020-07-26;3.015629309552266;13588.0
16914;dep_723_260720;1;As;Renan Lodi, un lateral de oro;Sergio Picos Moreno;dep;0;2020-07-25;2.9891142538146633;13498.0
16915;dep_724_260720;1;As;"Borré: ""No estoy apurado en tomar alguna decisión""";As.com;dep;0;2020-07-26;2.9694649360351106;13402.0
16916;dep_725_260720;1;As;Adán ha negociado en Lisboa con el Sporting de Portugal;Eduardo Cornago;dep;0;2020-07-26;3.003762158194164;13601.0
16930;dep_739_260720;1;As;Nuevo lío de Banega: en una discoteca y sin mascarilla;As.com;dep;0;2020-07-26;3.0090926134233222;13393.0
16931;dep_740_260720;1;As;El peso que tendrá Javi Gracia en las decisiones deportivas che;Nacho Sanchis;dep;0;2020-07-26;3.025467050841156;13477.0
16932;dep_741_260720;1;As;"El Rennes quiere a Carvalho; Pellegrini tiene sitio para él";José A. Espina;dep;0;2020-07-26;3.02857943401513;13460.0
16933;dep_742_260720;1;As;Marc Roca, la venta que mejor cuadra en el Espanyol;Iván Molero;dep;0;2020-07-26;3.0164631890492046;13512.0
16934;dep_743_260720;1;As;Salisu firma con el Southampton por doce millones;Jorge García;dep;0;2020-07-26;3.006758633459865;13525.0
16935;dep_744_260720;1;As;Chema Sanz será el 'asistente de cantera' de Gracia y el ex atlético Tiago cogerá al filial;Nacho Sanchis;dep;0;2020-07-25;3.0145222458606975;13526.0
16936;dep_745_260720;1;As;Pedro Porro, a un paso de cerrar dos años de cesión al Sporting;Jorge García;dep;0;2020-07-25;3.00269366524243;13430.0
16937;dep_746_260720;1;As;"Eulogio Romero: ""El Mundial de 2010 fue el éxito de todo un país""";Santi Castañeda;dep;0;2020-07-25;2.997696489449922;13540.0
16967;eco_776_260720;1;Expansión;TUI cancela sus vuelos a España;Expansión;eco;1;2020-07-26;3.0207828518173345;13505.0
16972;eco_781_260720;1;Expansión;"El PP pide una bajada ""temporal"" del IVA de la hostelería, ""flexiseguridad"" laboral y finanzas ""saneadas""";Expansión;eco;0;2020-07-26;3.0042600481570663;13484.0
16973;eco_782_260720;1;Expansión;¿Por qué demanda Acciona a Acuamed?;CARLOS MORÁN;eco;0;2020-07-24;3.0110492107706595;13494.0
16974;eco_783_260720;1;Expansión;Los banqueros de inversión y gestores que cobran más de un millón tendrán sus sueldos intervenidos;INÉS ABRIL;eco;0;2020-07-25;2.987640449438202;13433.0
16975;eco_784_260720;1;Expansión;¿Qué puede hacer el oro ahora que ha tocado máximos?;NEIL HUME;eco;0;2020-07-25;2.997777777777778;13490.0
16977;eco_786_260720;1;Expansión;Este fin de semana con Expansión, Invertir en fondos de moda;EXPANSIÓN.COM;eco;0;2020-07-21;2.980263764640782;13537.0
16987;eco_796_260720;1;Expansión;Dime dónde teletrabajas en Facebook y te diré cuánto ganas;                                    JANINA CONBOYE                                ;eco;0;2020-07-25;3.009758792119315;13624.0
16988;eco_797_260720;1;Expansión;Abengoa entra en la fase final para lograr la refinanciación que la salve;Expansión;eco;0;2020-07-26;2.9833458788106886;13378.0
16989;eco_798_260720;1;Expansión;Así hipoteca NMC la Clínica Eugin para obtener liquidez;                                    R. CASADO                                ;eco;0;2020-07-25;3.014689578713969;13444.0
16990;eco_799_260720;1;Expansión;"""El ingreso mínimo vital sólo tiene sentido ligado a la formación y a políticas activas de empleo""";                                    MONTSE MATEOS                                ;eco;0;2020-07-24;2.9854737231680235;13525.0
16991;eco_800_260720;1;Expansión;MBA que aprenden la lección del Covid-19;                                    A. JACK                                ;eco;0;2020-07-24;2.992320503330866;13488.0
16994;eco_803_260720;1;Expansión;El supervisor europeo de los seguros busca nuevo presidente;                                    MAMEN PONCE DE LEÓN                                ;eco;0;2020-07-25;2.989036299981574;13516.0
16995;eco_804_260720;1;Expansión;Defensa prepara rastreadores para el Covid-19 y los ofrece al resto de instituciones;Expansión;eco;0;2020-07-25;2.987482868889904;13630.0
16996;eco_805_260720;1;Expansión;"Cs pide a Sánchez unos PGE ""moderados"" sin Rufián, Torra ni Iglesias";Expansión;eco;0;2020-07-25;2.998975791433892;13478.0
17000;eco_809_260720;1;Expansión;'The Economist' considera que la familia real española está bajo escrutinio;Expansión;eco;0;2020-07-26;2.990996844254687;13510.0
17001;eco_810_260720;1;Expansión;"Argentina ratifica su oferta a los bonistas y valora ""instrumentos contractuales""";Expansión;eco;0;2020-07-25;2.9794073797987326;13415.0
17002;eco_811_260720;1;Expansión;Bolsonaro da negativo en coronavirus casi tres semanas después de haberse contagiado;Expansión;eco;0;2020-07-25;2.997496290801187;13483.0
17008;eco_817_260720;1;Expansión;El Banco de España impone una multa de 1,11 millones al BMCE Bank y a ocho de sus consejeros;Expansión;eco;0;2020-07-25;3.0001855115480938;13477.0
17009;eco_818_260720;1;Expansión;Vbare Properties pierde 1,67 millones de euros en el primer semestre;Expansión;eco;0;2020-07-25;3.0019469682922306;13476.0
17012;eco_821_260720;1;Expansión;Xavi Hernández, positivo en coronavirus;Expansión;eco;0;2020-07-25;2.9877912395153774;13442.0
17017;eco_826_260720;1;Expansión;Premio al consejero delegado del Mobile por su apoyo al talento en Barcelona;Expansión;eco;0;2020-07-25;2.9986864327265903;13380.0
17024;gen_1_270720;1;El Confidencial;"""¡Si están peor que España!"": Londres hunde el plan Sánchez para revivir el turismo";Rafael  Méndez;gen;1;2020-07-27;3.002174276634889;22535.0
17025;gen_2_270720;1;El Confidencial;Madrid notifica dos nuevos rebrotes de covid y las CCAA redoblan sus restricciones;Agencias;gen;0;2020-07-27;3.0037226358484275;22615.0
17026;gen_3_270720;1;El Confidencial;Dos fallecidos en un accidente de helicóptero en Pedrera (Sevilla);EFE;gen;0;2020-07-27;3.003786824079746;22431.0
17027;gen_4_270720;1;El Confidencial;Torra se da 10 días para controlar los rebrotes y abre expediente al Arzobispo;Antonio Fernández. Barcelona;gen;0;2020-07-27;2.999777592438143;22466.0
17028;gen_5_270720;1;El Confidencial;Cataluña se arroga la titularidad de puertos para alargar concesiones y construir hoteles;Rafael  Méndez;gen;0;2020-07-27;2.9814464007131716;22377.0
17029;gen_6_270720;1;El Confidencial;¿Qué pasa si un rebrote de coronavirus te arruina las vacaciones? ;J. R. S.;gen;0;2020-07-27;2.9989462007764836;22536.0
17030;gen_7_270720;1;El Confidencial;Madrid notifica dos nuevos rebrotes, con 7 positivos, asociados a la actividad laboral;El Confidencial;gen;0;2020-07-26;2.997781475318913;22478.0
17031;gen_8_270720;1;El Confidencial;Canarias se asoma al abismo sin turismo: Ya no podemos ni emigrar a Venezuela;Rafael  Méndez;gen;0;2020-07-26;3.0107189973614776;22680.0
17033;gen_10_270720;1;El Confidencial;El PNV alerta: no es buen momento en su relación con el Gobierno y peligran los PGE;Europa Press;gen;0;2020-07-27;3.012250197583832;22309.0
17034;gen_11_270720;1;El Confidencial;De voluntaria a pedir en Cáritas: Nunca pensé que me tocaría venir a por comida;María Zuil;gen;0;2020-07-27;3.01353591160221;22543.0
17035;gen_12_270720;1;El Confidencial;El Parlament censura las preguntas de la oposición que califican de ilegal el 1-O;Antonio Fernández. Barcelona;gen;0;2020-07-27;2.974766716360223;22540.0
17036;gen_13_270720;1;El Confidencial;Guerra sin cuartel por 274 millones: Interior no pone de acuerdo a policías y guardias;Roberto R. Ballesteros;gen;0;2020-07-27;2.996217599288019;22474.0
17037;gen_14_270720;1;El Confidencial;Muere Paco Frutos, el histórico líder del PCE, a los 80 años ;El Confidencial;gen;0;2020-07-26;3.00942872989462;22544.0
17038;gen_15_270720;1;El Confidencial;Del mundo del vino al del yeso: la fauna empresarial en la selva del material sanitario;Alejandro Mata;gen;0;2020-07-26;2.9997230070356213;22608.0
17039;gen_16_270720;1;El Confidencial;Exteriores trata de excluir a Baleares y Canarias de la cuarentena de Reino Unido;El Confidencial;gen;0;2020-07-26;3.0067485341298816;22578.0
17045;gen_22_270720;1;El Mundo;'Procés'. Junqueras y otros cinco presos del 1-O aprovechan el tercer grado para hacer campaña;VÍCTOR MONDELO;gen;0;2020-07-26;2.9958058382731236;22422.0
17055;gen_32_270720;1;El Mundo;Andalucía. El Audiovisual da un balón de oxígeno a Canal Sur frente a la ofensiva política;CHEMA RODRÍGUEZ;gen;0;2020-07-27;2.984680994332529;22362.0
